x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain,pattern_id
363624.918068,6591781.589991,B_048_046,480.0,10.0,200.0,185.0,RL185-200,ore,transition,2.74,0.446,1.1206,10.04,50.4,19.52,6.37,127.5,43.4,medium,6.16,1.51,1.55,28.5,0.0,0.69,0.76,0.63,1.08,140,True,-30.79920963315,121.57452966853,mineralised_porphyry,potassic_core,high_grade_core,main_fault,10.0
363634.918068,6591781.589991,B_049_046,490.0,10.0,200.0,185.0,RL185-200,ore,transition,2.74,0.438,1.0774,9.63,50.4,18.53,6.48,115.9,39.0,medium,5.93,1.39,1.5,25.9,0.0,0.68,0.75,0.62,0.98,140,True,-30.799210782486,121.574634166951,mineralised_porphyry,potassic_core,high_grade_core,main_fault,10.0
363644.918068,6591781.589991,B_050_046,500.0,10.0,200.0,185.0,RL185-200,ore,transition,2.72,0.415,1.0254,9.33,52.4,18.33,6.09,111.4,37.8,medium,5.64,1.39,1.76,23.3,0.0,0.68,0.76,0.62,0.9,150,True,-30.799211931738,121.574738665378,mineralised_porphyry,potassic_core,high_grade_core,main_fault,13.0
363654.918068,6591781.589991,B_051_046,510.0,10.0,200.0,185.0,RL185-200,ore,transition,2.67,0.368,1.0124,8.74,53.8,18.28,5.58,100.5,38.3,medium,5.57,1.75,1.67,20.7,0.0,0.68,0.75,0.61,0.89,155,True,-30.799213080905,121.574843163811,mineralised_porphyry,potassic_core,high_grade_core,main_fault,13.0
363664.918068,6591781.589991,B_052_046,520.0,10.0,200.0,185.0,RL185-200,ore,transition,2.7,0.377,0.987,8.71,56.9,18.61,5.64,105.3,31.9,soft,5.43,1.72,1.96,18.2,0.0,0.68,0.74,0.62,0.92,155,True,-30.799214229988,121.574947662251,mineralised_porphyry,potassic_core,high_grade_core,main_fault,13.0
363674.918068,6591781.589991,B_053_046,530.0,10.0,200.0,185.0,RL185-200,ore,transition,2.7,0.367,0.9584,8.57,54.2,17.0,5.88,94.1,23.6,soft,5.27,1.57,2.1,15.7,0.0,0.66,0.72,0.6,0.88,160,True,-30.799215378987,121.575052160696,mineralised_porphyry,potassic_core,high_grade_core,main_fault,13.0
363684.918068,6591781.589991,B_054_046,540.0,10.0,200.0,185.0,RL185-200,ore,transition,2.66,0.322,0.9324,7.93,55.1,16.84,5.12,86.7,26.3,soft,5.13,1.67,2.42,13.3,0.0,0.66,0.72,0.6,0.83,160,True,-30.799216527902,121.575156659147,fault_breccia_gouge,argillic_fault_damage,high_grade_core,main_fault,13.0
363694.918068,6591781.589991,B_055_046,550.0,10.0,200.0,185.0,RL185-200,ore,transition,2.64,0.247,0.9677,7.89,56.3,17.17,4.21,84.3,25.5,soft,5.32,1.52,2.77,10.9,0.0,0.67,0.71,0.6,0.77,165,True,-30.799217676732,121.575261157604,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,13.0
363704.918068,6591781.589991,B_056_046,560.0,10.0,200.0,185.0,RL185-200,ore,transition,2.65,0.22,0.9375,7.51,57.3,16.99,4.69,59.1,18.0,soft,5.16,1.63,2.81,8.5,0.0,0.64,0.72,0.6,0.63,165,True,-30.799218825478,121.575365656067,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,11.0
363714.918068,6591781.589991,B_057_046,570.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.74,0.215,1.0187,7.86,52.7,17.38,5.3,85.3,25.3,soft,5.6,1.3,1.88,6.1,0.0,0.64,0.84,0.59,0.81,165,True,-30.79921997414,121.575470154536,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,11.0
363724.918068,6591781.589991,B_058_046,580.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.69,0.211,0.9761,7.63,53.2,17.67,5.46,94.3,24.2,soft,5.37,1.52,1.8,3.8,0.0,0.65,0.85,0.58,0.83,160,True,-30.799221122718,121.575574653011,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,11.0
363734.918068,6591781.589991,B_059_046,590.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.73,0.187,0.9215,6.95,51.9,17.07,5.5,100.9,18.0,soft,5.07,1.43,1.7,1.5,0.0,0.65,0.86,0.59,0.82,165,True,-30.799222271212,121.575679151492,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,11.0
363744.918068,6591781.589991,B_060_046,600.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.8,0.238,1.1778,8.84,51.6,18.03,5.23,100.1,18.7,soft,6.48,1.46,1.73,0.8,0.0,0.63,0.83,0.55,0.82,155,True,-30.799223419621,121.575783649979,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,11.0
363754.918068,6591781.589991,B_061_046,610.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.82,0.226,1.1517,8.59,50.8,19.22,5.67,103.1,25.4,soft,6.33,1.53,1.68,3.1,0.0,0.63,0.82,0.55,0.9,160,True,-30.799224567947,121.575888148473,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,17.0
363764.918068,6591781.589991,B_062_046,620.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.77,0.233,1.0744,8.26,49.1,19.5,5.88,108.1,24.0,soft,5.91,1.72,1.77,5.3,0.0,0.64,0.83,0.55,0.86,155,True,-30.799225716188,121.575992646972,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,17.0
363774.918068,6591781.589991,B_063_046,630.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.81,0.23,1.0789,8.12,48.2,18.99,6.34,118.1,27.7,soft,5.93,1.48,1.25,7.6,0.0,0.63,0.82,0.56,0.94,160,True,-30.799226864345,121.576097145477,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,17.0
363784.918068,6591781.589991,B_064_046,640.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.8,0.11,0.5952,4.45,46.1,18.75,6.47,130.9,34.4,soft,3.98,1.14,1.29,9.9,0.0,0.65,0.8,0.61,1.06,145,False,-30.799228012417,121.576201643988,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,main_fault,17.0
363794.918068,6591781.589991,B_065_046,650.0,10.0,200.0,185.0,RL185-200,waste,fresh,2.81,0.009,0.0046,0.31,45.1,21.43,6.65,135.8,35.4,soft,2.86,0.91,0.86,12.1,0.0,0.66,0.74,0.66,1.12,135,False,-30.799229160406,121.576306142505,late_mafic_dyke,barren_intrusive,late_barren_intrusion,main_fault,17.0
363804.918068,6591781.589991,B_066_046,660.0,10.0,200.0,185.0,RL185-200,waste,fresh,2.81,0.01,0.0374,0.96,44.6,20.56,6.67,122.9,42.6,medium,3.58,0.97,0.95,14.3,0.0,0.66,0.76,0.63,1.01,140,False,-30.79923030831,121.576410641028,late_mafic_dyke,barren_intrusive,late_barren_intrusion,main_fault,20.0
363814.918068,6591781.589991,B_067_046,670.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.81,0.178,1.0503,7.04,47.9,19.39,7.03,143.2,41.6,medium,5.78,1.0,0.86,16.6,0.0,0.65,0.83,0.6,1.07,135,False,-30.79923145613,121.576515139557,mineralised_porphyry,potassic_core,stockwork_ore,main_fault,20.0
363824.918068,6591781.589991,B_068_046,680.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.8,0.204,1.0885,7.58,47.0,19.93,6.35,132.5,46.1,medium,5.99,1.3,0.87,18.8,0.0,0.66,0.86,0.6,1.09,140,False,-30.799232603866,121.576619638092,mineralised_porphyry,potassic_core,stockwork_ore,main_fault,20.0
363834.918068,6591781.589991,B_069_046,690.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.84,0.186,1.0114,6.94,44.6,20.02,6.57,140.4,36.2,medium,5.56,1.1,0.69,21.1,0.0,0.67,0.84,0.62,1.13,135,False,-30.799233751518,121.576724136633,mineralised_porphyry,potassic_core,stockwork_ore,main_fault,20.0
363844.918068,6591781.589991,B_070_046,700.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.83,0.172,0.9165,6.29,43.9,20.89,7.02,148.2,49.0,medium,5.04,1.05,0.56,23.4,0.0,0.68,0.85,0.63,1.17,130,False,-30.799234899085,121.576828635181,mineralised_porphyry,potassic_core,stockwork_ore,main_fault,
363854.918068,6591781.589991,B_071_046,710.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.83,0.167,0.8834,6.01,44.3,20.14,7.22,136.1,46.2,medium,4.86,1.01,0.49,25.7,0.0,0.69,0.84,0.65,1.09,135,False,-30.799236046568,121.576933133734,mineralised_porphyry,potassic_core,stockwork_ore,main_fault,
363864.918068,6591781.589991,B_072_046,720.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.81,0.146,0.7942,5.4,42.8,21.48,7.05,135.5,49.8,medium,4.37,0.92,0.38,28.0,0.0,0.68,0.84,0.66,1.12,130,False,-30.799237193967,121.577037632293,mineralised_porphyry,potassic_core,stockwork_ore,main_fault,
363874.918068,6591781.589991,B_073_046,730.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.81,0.139,0.7388,5.02,40.8,21.09,7.44,152.9,51.4,medium,4.06,0.98,0.08,30.3,0.0,0.71,0.86,0.69,1.18,130,False,-30.799238341282,121.577142130858,mineralised_porphyry,potassic_core,stockwork_ore,main_fault,
363884.918068,6591781.589991,B_074_046,740.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.84,0.14,0.6497,4.71,43.5,21.54,6.64,150.7,52.3,medium,3.57,0.7,0.08,32.7,0.0,0.72,0.85,0.7,1.15,125,False,-30.799239488513,121.577246629429,phyllic_volcanics,phyllic_halo,stockwork_ore,main_fault,
363894.918068,6591781.589991,B_075_046,750.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.79,0.139,0.5805,4.36,42.6,21.07,6.75,157.4,58.9,hard,3.19,0.85,0.16,29.9,0.0,0.71,0.86,0.69,1.18,120,False,-30.799240635659,121.577351128006,propylitic_volcanics,propylitic_halo,stockwork_ore,secondary_fault,
363904.918068,6591781.589991,B_076_046,760.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.79,0.124,0.5378,4.03,43.5,21.66,7.4,143.9,51.3,medium,2.96,0.9,0.08,25.1,0.0,0.71,0.87,0.69,1.17,130,False,-30.799241782721,121.577455626589,propylitic_volcanics,propylitic_halo,stockwork_ore,secondary_fault,
363914.918068,6591781.589991,B_077_046,770.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.76,0.105,0.5064,3.62,43.3,20.03,6.58,146.1,50.5,medium,2.79,0.86,0.91,20.3,0.0,0.7,0.86,0.69,1.13,135,False,-30.799242929699,121.577560125178,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault,
363924.918068,6591781.589991,B_078_046,780.0,10.0,200.0,185.0,RL185-200,ore,fresh,2.71,0.095,0.4631,3.31,46.9,19.53,6.17,114.9,39.5,medium,2.63,0.94,0.98,15.4,0.0,0.69,0.86,0.67,0.96,140,False,-30.799244076593,121.577664623773,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault,
363934.918068,6591781.589991,B_079_046,790.0,10.0,200.0,185.0,RL185-200,ore,transition,2.63,0.087,0.3792,2.83,53.3,17.41,5.05,91.0,27.1,soft,2.1,0.96,3.43,10.4,0.0,0.66,0.69,0.63,0.85,155,True,-30.799245223403,121.577769122374,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault,
363944.918068,6591781.589991,B_080_046,800.0,10.0,200.0,185.0,RL185-200,ore,transition,2.55,0.075,0.3132,2.46,55.2,18.27,4.99,70.7,21.9,soft,1.73,0.97,3.48,5.2,0.0,0.68,0.68,0.64,0.71,160,True,-30.799246370128,121.577873620981,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault,
363954.918068,6591781.589991,B_081_046,810.0,10.0,200.0,185.0,RL185-200,ore,transition,2.58,0.07,0.309,2.32,55.1,17.37,5.1,66.7,18.0,soft,2.01,0.88,3.82,0.0,0.0,0.66,0.68,0.64,0.74,170,True,-30.799247516769,121.577978119594,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault,
363964.918068,6591781.589991,B_082_046,820.0,10.0,200.0,185.0,RL185-200,ore,transition,2.6,0.095,0.4037,2.97,56.4,17.71,5.21,62.7,18.0,soft,2.38,0.77,3.97,5.3,0.0,0.66,0.7,0.62,0.7,165,True,-30.799248663326,121.578082618213,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault,
363974.918068,6591781.589991,B_083_046,830.0,10.0,200.0,185.0,RL185-200,ore,transition,2.61,0.104,0.459,3.29,56.2,17.09,5.15,81.3,28.4,soft,2.52,1.0,3.3,10.7,0.0,0.67,0.71,0.64,0.85,160,True,-30.799249809799,121.578187116838,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault,
363984.918068,6591781.589991,B_084_046,840.0,10.0,200.0,185.0,RL185-200,ore,transition,2.64,0.099,0.4556,3.21,53.4,19.44,5.8,83.8,39.8,medium,2.51,0.74,3.06,16.2,0.0,0.69,0.74,0.65,0.88,155,True,-30.799250956188,121.578291615469,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault,
363194.918068,6591791.589991,B_005_047,50.0,20.0,200.0,185.0,RL185-200,ore,transition,2.71,0.094,0.3686,2.66,51.4,18.17,6.0,106.3,58.8,hard,2.03,0.5,2.6,183.2,0.0,0.73,0.76,0.69,0.99,140,True,-30.799069925205,121.57003757777,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363204.918068,6591791.589991,B_006_047,60.0,20.0,200.0,185.0,RL185-200,ore,transition,2.69,0.096,0.3753,2.71,51.5,17.86,6.17,96.2,55.6,medium,2.06,0.5,3.08,173.3,0.0,0.73,0.77,0.71,0.95,140,True,-30.799071078158,121.570142075835,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363214.918068,6591791.589991,B_007_047,70.0,20.0,200.0,185.0,RL185-200,ore,transition,2.63,0.105,0.4287,3.09,50.2,19.09,5.77,113.2,57.4,hard,2.36,0.28,2.93,163.4,0.0,0.73,0.75,0.7,1.01,140,True,-30.799072231026,121.570246573906,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363224.918068,6591791.589991,B_008_047,80.0,20.0,200.0,185.0,RL185-200,ore,transition,2.7,0.109,0.4497,3.18,51.8,18.81,7.07,109.6,54.9,hard,2.47,0.45,3.05,153.4,0.0,0.72,0.76,0.69,0.98,135,True,-30.79907338381,121.570351071984,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363234.918068,6591791.589991,B_009_047,90.0,20.0,200.0,185.0,RL185-200,ore,transition,2.71,0.123,0.4767,3.41,49.6,18.47,6.55,110.0,57.6,hard,2.62,0.37,2.93,143.5,0.0,0.72,0.77,0.68,0.99,145,True,-30.79907453651,121.570455570067,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363244.918068,6591791.589991,B_010_047,100.0,20.0,200.0,185.0,RL185-200,ore,transition,2.66,0.141,0.4977,3.81,51.5,19.78,7.05,113.9,50.1,medium,2.74,0.52,2.68,133.6,0.0,0.72,0.76,0.68,1.03,140,True,-30.799075689125,121.570560068156,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363254.918068,6591791.589991,B_011_047,110.0,20.0,200.0,185.0,RL185-200,ore,transition,2.71,0.146,0.5112,3.89,50.8,18.21,6.99,109.0,58.8,hard,2.81,0.51,2.68,123.7,0.0,0.72,0.77,0.69,0.97,140,True,-30.799076841656,121.570664566251,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363264.918068,6591791.589991,B_012_047,120.0,20.0,200.0,185.0,RL185-200,ore,transition,2.66,0.16,0.5606,4.25,51.3,19.25,6.22,118.4,56.4,hard,3.08,0.57,2.48,113.8,0.0,0.72,0.78,0.69,1.01,135,True,-30.799077994103,121.570769064352,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363274.918068,6591791.589991,B_013_047,130.0,20.0,200.0,185.0,RL185-200,ore,transition,2.68,0.174,0.6025,4.67,50.9,19.12,6.17,111.9,60.7,hard,3.31,0.62,2.88,103.9,0.0,0.71,0.76,0.68,0.97,145,True,-30.799079146466,121.570873562459,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363284.918068,6591791.589991,B_014_047,140.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.55,0.185,0.4721,4.2,54.3,18.05,5.61,73.1,40.1,medium,2.6,0.57,4.38,93.9,0.0,0.73,0.56,0.6,0.8,160,True,-30.799080298745,121.570978060572,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363294.918068,6591791.589991,B_015_047,150.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.55,0.207,0.4978,4.58,55.4,16.63,6.13,85.9,35.1,soft,2.74,0.77,4.4,84.0,0.0,0.73,0.57,0.59,0.83,165,True,-30.79908145094,121.571082558692,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363304.918068,6591791.589991,B_016_047,160.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.57,0.229,0.5278,4.94,55.2,17.84,5.84,79.2,45.9,medium,2.9,0.79,4.18,74.1,0.0,0.73,0.55,0.58,0.83,165,True,-30.79908260305,121.571187056817,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363314.918068,6591791.589991,B_017_047,170.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.53,0.211,0.6201,5.23,56.1,17.42,6.23,81.0,44.0,medium,3.41,0.61,4.34,64.2,0.0,0.73,0.56,0.57,0.83,155,True,-30.799083755076,121.571291554948,propylitic_volcanics,propylitic_halo,stockwork_ore,background,
363324.918068,6591791.589991,B_018_047,180.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.55,0.344,0.5808,5.52,54.2,16.64,5.5,76.0,42.0,medium,3.19,0.75,4.18,54.3,0.0,0.73,0.58,0.57,0.82,160,True,-30.799084907018,121.571396053085,mineralised_porphyry,potassic_core,high_grade_core,background,
363334.918068,6591791.589991,B_019_047,190.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.55,0.378,0.6078,6.23,55.2,16.89,5.5,94.2,39.8,medium,3.34,0.85,3.85,44.4,0.0,0.73,0.57,0.59,0.85,155,True,-30.799086058875,121.571500551229,mineralised_porphyry,potassic_core,high_grade_core,background,22.0
363344.918068,6591791.589991,B_020_047,200.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.56,0.401,0.6842,6.83,53.8,17.37,5.9,78.9,40.9,medium,3.76,0.86,4.14,34.4,0.0,0.72,0.56,0.55,0.78,160,True,-30.799087210649,121.571605049378,mineralised_porphyry,potassic_core,high_grade_core,cross_fault,22.0
363354.918068,6591791.589991,B_021_047,210.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.59,0.402,0.7216,6.97,53.6,17.27,6.26,83.1,31.0,soft,3.97,0.91,4.43,24.5,0.0,0.7,0.56,0.55,0.82,160,True,-30.799088362338,121.571709547533,mineralised_porphyry,potassic_core,high_grade_core,cross_fault,22.0
363364.918068,6591791.589991,B_022_047,220.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.56,0.425,0.7392,7.47,54.9,15.84,5.77,62.9,28.3,soft,4.07,0.85,4.95,14.6,0.0,0.68,0.54,0.55,0.63,175,True,-30.799089513943,121.571814045695,mineralised_porphyry,potassic_core,high_grade_core,cross_fault,16.0
363374.918068,6591791.589991,B_023_047,230.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.52,0.411,0.7403,7.36,57.5,16.98,4.25,40.4,18.0,soft,4.07,0.94,5.48,4.7,0.0,0.66,0.52,0.55,0.59,185,True,-30.799090665464,121.571918543862,mineralised_porphyry,potassic_core,high_grade_core,cross_fault,16.0
363384.918068,6591791.589991,B_024_047,240.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.61,0.413,0.7458,7.6,56.5,16.04,4.21,45.7,18.0,soft,4.1,1.35,5.58,5.2,0.0,0.67,0.5,0.55,0.56,180,True,-30.799091816901,121.572023042035,mineralised_porphyry,potassic_core,high_grade_core,cross_fault,16.0
363394.918068,6591791.589991,B_025_047,250.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.54,0.437,0.7843,8.04,54.5,16.96,5.57,63.4,18.4,soft,4.31,1.07,4.77,15.1,0.0,0.69,0.52,0.55,0.7,175,True,-30.799092968253,121.572127540215,mineralised_porphyry,potassic_core,high_grade_core,cross_fault,16.0
363404.918068,6591791.589991,B_026_047,260.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.61,0.492,0.8294,8.63,53.9,18.75,5.41,99.4,31.4,soft,4.56,1.18,4.0,25.1,0.0,0.7,0.55,0.55,0.96,160,True,-30.799094119522,121.5722320384,mineralised_porphyry,potassic_core,high_grade_core,cross_fault,6.0
363414.918068,6591791.589991,B_027_047,270.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.62,0.509,0.9058,9.12,53.4,17.41,5.58,92.9,37.0,medium,4.98,1.07,3.8,35.0,0.0,0.72,0.57,0.55,0.86,160,True,-30.799095270706,121.572336536592,mineralised_porphyry,potassic_core,high_grade_core,cross_fault,6.0
363424.918068,6591791.589991,B_028_047,280.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.66,0.51,0.8608,9.1,52.1,17.5,6.05,98.1,37.9,medium,4.73,1.1,3.67,44.9,0.0,0.72,0.56,0.55,0.88,155,True,-30.799096421806,121.572441034789,mineralised_porphyry,potassic_core,high_grade_core,background,6.0
363434.918068,6591791.589991,B_029_047,290.0,20.0,200.0,185.0,RL185-200,ore,oxide,2.62,0.493,0.88,9.08,52.7,17.46,5.6,98.8,40.8,medium,4.84,1.21,3.59,54.8,0.0,0.71,0.57,0.55,0.94,155,True,-30.799097572821,121.572545532992,mineralised_porphyry,potassic_core,high_grade_core,background,6.0
363444.918068,6591791.589991,B_030_047,300.0,20.0,200.0,185.0,RL185-200,ore,transition,2.85,0.477,1.0868,9.84,48.2,20.23,8.0,143.6,46.8,medium,5.98,1.08,1.99,64.7,0.0,0.69,0.75,0.62,1.16,130,True,-30.799098723753,121.572650031202,mineralised_porphyry,potassic_core,high_grade_core,background,6.0
363454.918068,6591791.589991,B_031_047,310.0,20.0,200.0,185.0,RL185-200,ore,transition,2.85,0.207,0.8002,6.5,44.1,20.75,7.51,146.1,57.1,hard,4.4,0.72,1.95,74.6,0.0,0.7,0.74,0.65,1.18,125,True,-30.7990998746,121.572754529417,mineralised_porphyry,potassic_core,stockwork_ore,background,
363464.918068,6591791.589991,B_032_047,320.0,20.0,200.0,185.0,RL185-200,waste,transition,2.75,0.034,0.0747,2.08,44.5,22.44,7.87,150.0,56.7,hard,2.87,0.59,1.72,84.6,0.0,0.69,0.69,0.68,1.18,120,True,-30.799101025363,121.572859027639,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,8.0
363474.918068,6591791.589991,B_033_047,330.0,20.0,200.0,185.0,RL185-200,ore,transition,2.81,0.327,0.8091,7.36,46.2,21.14,6.59,133.4,59.6,hard,4.45,0.92,1.77,83.9,0.0,0.69,0.73,0.65,1.15,125,True,-30.799102176042,121.572963525866,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363484.918068,6591791.589991,B_034_047,340.0,20.0,200.0,185.0,RL185-200,ore,transition,2.8,0.504,1.171,10.53,48.0,20.72,6.15,146.0,53.9,medium,6.44,1.15,1.43,80.4,0.0,0.7,0.77,0.62,1.18,130,True,-30.799103326637,121.5730680241,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363494.918068,6591791.589991,B_035_047,350.0,20.0,200.0,185.0,RL185-200,ore,transition,2.8,0.515,1.2059,10.94,49.4,21.49,7.78,124.7,60.4,hard,6.63,1.26,1.9,77.1,0.0,0.68,0.77,0.6,1.07,140,True,-30.799104477147,121.573172522339,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363504.918068,6591791.589991,B_036_047,360.0,20.0,200.0,185.0,RL185-200,ore,transition,2.82,0.533,1.3213,11.7,47.3,20.3,7.0,144.2,57.1,hard,7.27,1.4,1.39,73.7,0.0,0.69,0.77,0.61,1.18,135,True,-30.799105627573,121.573277020585,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363514.918068,6591791.589991,B_037_047,370.0,20.0,200.0,185.0,RL185-200,ore,transition,2.81,0.538,1.313,11.83,45.7,19.82,7.74,129.6,58.8,hard,7.22,1.45,1.54,70.4,0.0,0.7,0.77,0.62,1.07,130,True,-30.799106777915,121.573381518836,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363524.918068,6591791.589991,B_038_047,380.0,20.0,200.0,185.0,RL185-200,ore,transition,2.76,0.525,1.3088,11.64,49.1,21.57,6.93,150.2,53.2,medium,7.2,1.35,1.17,67.2,0.0,0.69,0.77,0.61,1.15,130,True,-30.799107928173,121.573486017094,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363534.918068,6591791.589991,B_039_047,390.0,20.0,200.0,185.0,RL185-200,ore,transition,2.79,0.556,1.3354,12.13,48.9,19.7,7.15,138.0,49.5,medium,7.34,1.14,1.26,64.1,0.0,0.71,0.76,0.64,1.14,130,False,-30.799109078347,121.573590515357,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363544.918068,6591791.589991,B_040_047,400.0,20.0,200.0,185.0,RL185-200,ore,transition,2.84,0.562,1.2964,11.66,49.3,20.05,6.8,128.1,53.2,medium,7.13,1.48,1.35,61.0,0.0,0.71,0.76,0.63,1.04,135,False,-30.799110228436,121.573695013627,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363554.918068,6591791.589991,B_041_047,410.0,20.0,200.0,185.0,RL185-200,ore,transition,2.82,0.541,1.391,12.12,49.5,19.75,7.84,140.4,62.4,hard,7.65,1.47,1.04,57.9,0.0,0.7,0.78,0.64,1.11,130,False,-30.799111378441,121.573799511902,mineralised_porphyry,potassic_core,high_grade_core,background,8.0
363564.918068,6591791.589991,B_042_047,420.0,20.0,200.0,185.0,RL185-200,ore,transition,2.81,0.549,1.2943,11.81,48.0,19.83,7.34,128.5,53.0,medium,7.12,1.51,1.18,54.9,0.0,0.7,0.77,0.64,1.04,135,False,-30.799112528362,121.573904010184,mineralised_porphyry,potassic_core,high_grade_core,background,10.0
363574.918068,6591791.589991,B_043_047,430.0,20.0,200.0,185.0,RL185-200,ore,fresh,2.92,0.552,1.4788,12.73,42.1,21.12,7.36,154.3,59.6,hard,8.13,1.32,0.08,52.0,0.0,0.71,0.9,0.62,1.18,125,False,-30.799113678199,121.574008508472,mineralised_porphyry,potassic_core,high_grade_core,background,10.0
