Date,Leach_Feed_Throughput_M3Hr,Leach_Feed_Throughput_M3Day,Percentsolids,Leach_Feed_Grade_Au_Gt_Ds,Leach_Feed_Grade_Au_Gt_Ns,Au_Grade,Leach_Feed_Grade_Ag_Gt_Ds,Leach_Feed_Grade_Ag_Gt_Ns,Leach_Feed_Grade_Ag_Gt_Day,Cn_Added_Free_Cn_Ppm_Leach_Tank_1,Cn_Added_Free_Cn_Ppm_Leach_Tank_2,Daily_Nacn_Consumption_Kgt,Mtd_Nacn_Consumption_Kgt,Nacn_Used_T,Au_Feed_g,CN_Tailings_Concentration,Au_Tailings_g,Leach_Feed_Gt_150um_Day,Leach_Feed_Gt_75um_Day,Leach_Feed_Lt_75um_Day,Cyanide_Profile_Ppm_Leach_Tank_1,Cyanide_Profile_Ppm_Leach_Tank_2,Cyanide_Profile_Ppm_Cil_Tank_01,Cyanide_Profile_Ppm_Cil_Tank_02,Cyanide_Profile_Ppm_Cil_Tank_03,Cyanide_Profile_Ppm_Cil_Tank_04,Cyanide_Profile_Ppm_Cil_Tank_05,Cyanide_Profile_Ppm_Cil_Tank_06,Cyanide_Profile_Ppm_Cil_Tank_07,Cyanide_Profile_Ppm_Cil_Tank_08,Cyanide_Profile_Ppm_Cil_Tank_09,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_01,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_02,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_01,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_02,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_03,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_04,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_05,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_06,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_07,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_08,Dissolved_Oxygen_Profile_Ppm_Cil_Tank_09,Carbon_Concentration_Profile_Gl_Cil_Tank_01,Carbon_Concentration_Profile_Gl_Cil_Tank_02,Carbon_Concentration_Profile_Gl_Cil_Tank_03,Carbon_Concentration_Profile_Gl_Cil_Tank_04,Carbon_Concentration_Profile_Gl_Cil_Tank_05,Carbon_Concentration_Profile_Gl_Cil_Tank_06,Carbon_Concentration_Profile_Gl_Cil_Tank_07,Carbon_Concentration_Profile_Gl_Cil_Tank_08,Carbon_Concentration_Profile_Gl_Cil_Tank_09,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_01,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_02,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_03,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_04,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_05,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_06,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_07,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_08,Gold_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_09,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_01,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_02,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_03,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_04,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_05,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_06,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_07,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_08,Silver_Carbon_Loadings_Profile_Gt_Of_Carbon_Cil_Tank_09,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Leach_Tank_01,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Leach_Tank_02,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_01,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_02,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_03,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_04,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_05,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_06,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_07,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_08,Dissolved_Gold_Metal_Profile_G_Milled_Tons_Cil_Tank_09,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Leach_Tank_01,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Leach_Tank_02,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_01,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_02,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_03,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_04,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_05,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_06,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_07,Dissolved_Silver_Metal_Profile_Gmilled_Tons_Cil_Tank_08,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Leach_Tank_01,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Leach_Tank_02,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_01,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_02,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_03,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_04,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_05,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_06,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_07,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_08,Undissolved_Gold_Profile_Au_Grams_Per_Day_Per_Tank_Cil_Tank_09,Leach_Feed_Dry_t,Ph_Leach_Tank_01,Ph_Leach_Tank_02,Ph_Cil_Tank_01,Ph_Cil_Tank_02,Ph_Cil_Tank_03,Ph_Cil_Tank_04,Ph_Cil_Tank_05,Ph_Cil_Tank_06,Ph_Cil_Tank_07,Ph_Cil_Tank_08,Ph_Cil_Tank_09,Dissolved_Au_Metal_Profile_G_Leach_Tank_01,Dissolved_Au_Metal_Profile_G_Leach_Tank_02,Dissolved_Au_Metal_Profile_G_Cil_Tank_01,Dissolved_Au_Metal_Profile_G_Cil_Tank_02,Dissolved_Au_Metal_Profile_G_Cil_Tank_03,Dissolved_Au_Metal_Profile_G_Cil_Tank_04,Dissolved_Au_Metal_Profile_G_Cil_Tank_05,Dissolved_Au_Metal_Profile_G_Cil_Tank_06,Dissolved_Au_Metal_Profile_G_Cil_Tank_07,Dissolved_Au_Metal_Profile_G_Cil_Tank_08,Dissolved_Au_Metal_Profile_G_Cil_Tank_09,Au_on_Carbon_g,Undissolved_Au_g,Total_Au_Grams,Residence_Time,Tonnes_Processed,Leach_Cn_Adds_To_Tank_1,Leach_Cn_Adds_To_Tank_2,CN_Concentration_PL_01,Solids_Fraction,Liquid_Fraction,Slurry_Mass_Kg,Solution_Mass_Kg,NaCN_Used_Kg,CN_Kg_T,Dissolved_Oxygen_Profile_Ppm_Leach_Tank_01_Imputed,Dissolved_Oxygen_PL_01,Leach_Feed_Grade_Au_Gt,Fines_Fraction,Grade_x_Fines,Particle_Size,Au_Recovery_g,Au_Recovery_pct,Total_Au_in_Solution_g,Au_Residual_g,Au_Accounted_g,Au_Unaccounted_g,Au_Inventory_g
2025-05-22,145.3262942153891,2693.380652791878,51.391304347826086,2.7750000000000004,3.03,2.9025000000000003,2.43,3.07,2.75,225.0,285.0,1.1093234876231264,0.4000723784393076,2.27,5629.239044652792,220.0,585.128771652792,19.15725555030704,20.596041568256968,60.24670288143599,225.0,285,290,250,235,245,245,260.0,240,235,215,21.67,8.96,8.26,8.23,8.15,7.87,8.12,8.23,8.11,7.74,5.53,13.25,9.0,7.5625,9.9375,9.75,9.25,10.0,9.125,15.125,993.0,763.5,671.5,516.5,415.0,316.0,252.0,183.5,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.983,2.475,1.638,1.51,1.128,0.811,0.227,0.088,0.018,0.001,0.001,3.123,3.318,2.713,2.534,2.387,1.991,1.872,1.532,0.727,0.699,691.3712326810455,759.7486073418082,118.17889587201827,108.49210112841024,102.6800242822454,94.93058848735896,91.05587058991571,81.36907584630767,69.744922153978,61.99548635909156,56.18340951292672,2046.2922,10.82,10.995,11.075,11.37,11.01,11.075,11.07,11.035,11.035,11.015,11.015,1656.3998000285678,1778.5637766033428,300.15689044422226,276.70140694186546,206.70144836451936,148.61247750321385,41.596834023710905,16.125644907870306,3.2984273675189257,0.1832459648621625,0.1832459648621625,615.7875935452879,2235.7502142551057,11142.1771875,29.24453570460584,3737.241311008696,False,True,285.0,0.5139130434782608,0.4860869565217391,3981786.8527918784,1935494.6527918784,551.6159760456854,0.2695685279187818,21.67,19.048295454545453,2.9025000000000003,0.60246702881436,1.74866055113368,86.8190954180444,5044.110272999999,89.60554407067495,4428.523198114556,-1200.7158465382354,7865.189777567742,-2235.95073291495,3812.936123229113
2025-05-23,140.63186144974256,3375.1646747938216,51.458333333333336,3.99,2.585,3.2875,3.11,2.67,2.89,370.0,315.0,0.0,0.3809081024607856,0.0,7428.693338234413,230.0,762.7683393125508,18.5283870967742,20.87690172543136,60.59471117779445,370.0,315,260,250,250,255,245,245.0,240,260,210,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.125,11.8125,8.9375,9.875,9.5,10.5,11.25,10.3125,19.1875,1099.0,822.5,511.5,469.5,398.0,243.0,183.5,164.0,143.5,1421.5,1263.5,982.5,867.0,827.0,626.5,594.5,538.0,522.5,2.305,2.378,1.515,0.858,0.636,0.772,0.622,0.361,0.068,0.032,0.009,2.789,3.75,2.665,2.343,2.101,1.01,1.297,1.568,0.735,0.592,692.7051706426209,624.1958680515924,157.2288494464103,131.9945896587148,122.28910512498577,87.34936080356127,79.58497317657803,69.87948864284901,64.05619792261159,58.23290720237417,54.35071338888257,2569.2242,11.489999999999998,11.4,11.48,11.41,11.27,11.265,11.45,11.43,11.285,11.375,11.34,1257.3383175436595,1707.5674009816237,277.4078957881521,157.1062538523,116.45638397443216,141.35900696267552,113.89287866681887,66.10181543202832,12.45131149412168,5.859440703116084,1.6479676977513984,2810.3190318703505,2141.8672240611804,11778.33046875,30.220747675439235,4689.369420041667,True,False,370.0,0.5145833333333334,0.4854166666666666,4992824.356275303,2423600.156275303,896.7320578218621,0.3490283400809715,21.635,19.251136363636363,3.2875,0.6059471117779445,1.992051129969992,86.20854744936234,6665.924998921862,89.73213316820211,3857.18867309668,-3571.504665137734,9572.143268340762,-2143.449930106349,1048.4523472714964
2025-05-24,140.17774224649406,3364.265813915857,51.5,3.0,2.515,2.7575,2.29,2.56,2.425,280.0,230.0,0.885336621949367,0.4039219177615491,2.27,6223.728106201455,200.0,777.6501811820389,19.19804878048781,19.385853658536583,61.416097560975615,280.0,230,220,220,230,215,235,225.0,235,215,190,21.6,9.25,8.28,8.17,8.25,8.06,8.34,8.32,8.28,8.29,7.74,14.4375,11.0,9.5625,9.75,10.375,8.75,8.5,9.5,16.6875,981.5,773.5,598.0,397.0,319.0,290.5,226.0,191.0,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.751,2.543,1.833,1.41,1.056,0.81,0.373,0.131,0.068,0.033,0.01,3.218,3.076,2.903,2.689,2.333,1.935,1.926,1.743,1.529,1.23,525.8673609208001,571.5949575226089,110.7751027678816,93.28429706768978,87.45402850095917,79.68033707865168,73.85006851192108,68.01979994519046,66.0763770896136,64.13295423403673,64.13295423403673,2563.9965,11.4,11.31,11.2,11.19,11.16,11.12,11.175,11.165,11.14,11.1,11.17,1895.5272677445876,1825.1896409975332,335.47818169361466,258.06013976431893,193.27057275966015,148.2473143326939,68.26697314332694,23.975800219238145,12.445453548917513,6.039705398739381,1.830213757193752,680.9073698967206,1804.86823787339,11368.7765625,30.318650677984472,4678.01161425,True,False,280.0,0.515,0.485,4978633.980582523,2414637.480582524,676.0984945631067,0.2636893203883494,21.6,19.424772727272728,2.7575,0.614160975609756,1.6935488902439022,86.11371951219512,5446.077925019416,87.50507464477487,4768.331263359824,-1455.396842841631,8031.757052311974,-1808.0289461105183,4090.584601700232
2025-05-25,138.54959678291428,3325.1903227899425,51.375,2.73,2.805,2.7675,2.91,2.59,2.75,250.0,270.0,0.0,0.3865533612466126,0.0,6950.065898029196,230.0,786.3733788175183,19.22427697016067,20.931935730680948,59.84378729915837,250.0,270,245,235,210,220,210,220.0,195,220,210,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6875,10.6875,11.25,10.875,10.875,10.625,8.6875,6.375,11.875,1191.0,748.0,592.0,440.0,306.0,247.0,227.5,188.5,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.641,2.961,2.316,1.467,1.072,0.874,0.361,0.139,0.06,0.023,0.009,3.823,3.921,3.781,2.748,2.467,2.088,1.706,1.289,1.165,1.086,554.3563949907618,668.2652432765348,118.12347567234656,108.44122356805586,98.75897146376516,91.0131697803326,81.33091767604189,77.45801683432562,73.58511599260933,69.71221515089304,67.77576473003491,2525.124,10.98,11.575,11.645,11.665,11.63,11.605,11.615,11.595,11.55,11.61,11.605,2093.7000615889965,2128.1997536440163,424.4755861219463,268.8711938000411,196.47574625333613,160.18638267296245,66.1639406692671,25.475866351878476,10.996776842537468,4.215431122972697,1.6495165263806202,781.5652593353077,2008.820509135702,11934.24703125,30.674935897930403,4612.4546265,False,True,270.0,0.51375,0.4862499999999999,4915083.211678832,2389959.211678832,645.2889871532846,0.2555474452554744,21.3,19.404545454545456,2.7675,0.5984378729915837,1.656176813504208,87.11280604437643,6163.692519211678,88.68538240708614,5380.410255594336,-1569.65564243486,8957.169402882864,-2007.103504853668,4597.127991976995
2025-05-26,141.0928184373497,3386.2276424963934,51.333333333333336,3.55,2.475,3.0125,2.88,2.69,2.785,325.0,265.0,0.8838208705343563,0.4073908013633701,2.27,7157.8465351461045,220.0,856.0923349431818,15.826761726078798,20.194195121951218,63.97904315196999,325.0,265,225,235,230,230,225,215.0,215,210,210,21.0,9.32,8.42,8.23,8.34,8.02,8.21,8.35,8.28,8.32,7.92,13.8125,9.75,11.6875,10.3125,10.5,9.3125,9.375,8.75,16.5625,1216.0,791.0,532.0,387.5,337.0,287.5,160.5,153.5,138.5,1711.5,1165.0,960.0,770.0,728.5,665.0,477.0,433.0,370.0,2.913,3.07,2.042,1.54,1.01,0.763,0.282,0.111,0.055,0.018,0.008,4.262,4.054,3.459,2.738,2.286,1.794,1.658,1.31,1.237,0.873,652.2947829259393,591.6161984677125,129.58670193360086,112.179533017147,104.44301349872308,102.5088836191171,96.70649398029914,87.03584458226923,81.23345494345128,77.36519518423933,71.56280554542137,2568.39375,12.125,11.645,11.54,11.55,11.415,11.38,11.485,11.58,11.425,11.595,11.505,2280.923750456038,2207.5775264502004,374.4324735497992,282.3829624224735,185.1992156147391,139.90792229113458,51.70908792411527,20.35357716161984,10.085105800802625,3.300580080262677,1.4669244801167454,748.6441861267137,2106.53290769792,11750.312343750003,30.122015047046155,4693.311512500001,True,False,325.0,0.5133333333333333,0.4866666666666667,5003364.448051948,2434970.698051948,791.3654768668831,0.308116883116883,21.0,19.392727272727274,3.0125,0.6397904315196998,1.927368674953096,82.404824108818,6301.754200202923,88.0398059564474,5557.339126231302,-1600.507408914803,9268.608554999117,-2110.762019853012,4812.92405225968
2025-05-27,140.915304136253,3311.5096472019454,51.375,2.055,2.175,2.115,2.21,1.98,2.095,315.0,370.0,0.0,0.3913349428990207,0.0,5271.9400144708015,190.0,857.3900263138684,15.382214559386972,21.08454406130268,63.53324137931035,315.0,370,360,345,310,305,290,260.0,260,255,230,21.5,9.79,8.47,8.23,8.22,8.07,8.29,8.37,8.29,8.15,7.67,12.4375,10.1875,10.5,11.4375,15.25,8.9375,8.8125,10.4375,17.3125,1160.0,690.5,573.0,466.5,341.0,233.5,178.5,164.5,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172,2.475,1.826,1.49,1.414,1.249,0.946,0.316,0.119,0.027,0.007,2.753,3.068,2.863,2.58,2.044,1.883,1.607,1.154,1.182,1.086,569.5442414288649,501.1989324574011,127.80572777663728,118.12347567234656,112.31412440977212,106.50477314719772,96.822521042907,87.14026893861632,85.20381851775817,81.33091767604189,71.6486655717512,2514.735,10.93,11.56,11.795000000000002,11.785,11.475,11.44,11.675,11.61,11.32,11.6,11.575,1689.0474235269971,1778.8903715869435,334.66857524122366,273.0866249230138,259.15737425579965,228.91623793882167,173.3825148840074,57.916358037364,21.810274071032644,4.9485495791418606,1.282957298296038,-409.1683184983529,1957.6374666392944,11731.37859375,30.15996045319971,4593.477819374999,False,True,370.0,0.51375,0.4862499999999999,4894861.313868612,2380126.3138686125,880.6467361313867,0.3501946472019464,21.5,19.38266666666667,2.115,0.6353324137931035,1.3437280551724136,82.4056082375479,4414.549988156933,83.73672644300879,4823.107261342643,-448.8327531281584,7228.966435797453,-1957.026421326652,5231.664534528353
2025-05-28,145.37815273123854,3489.0756655497253,50.29166666666666,2.37,2.37,2.37,2.04,1.96,2.0,260.0,255.0,0.0,0.3761955740540994,0.0,5138.171232480365,270.0,593.1358504803645,11.266233133433284,18.61142803598201,70.12233883058471,260.0,255,265,260,275,255,260,265.0,250,295,275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.875,11.0,9.25,10.25,10.125,11.9375,9.5,12.0,15.5,868.5,642.0,544.5,367.0,341.5,284.0,209.0,181.5,150.0,1297.0,980.5,809.0,764.5,562.0,491.5,466.0,428.0,370.0,2.35,2.595,1.748,1.431,1.469,1.121,0.978,0.301,0.13,0.036,0.009,2.471,2.738,2.228,2.163,2.271,1.789,1.57,1.419,1.29,1.07,515.1712924279036,463.6541631851133,110.72502992254016,105.09494365529235,99.46485738804456,91.9580756983808,80.6979031638852,73.19112147422146,65.68433978455772,58.17755809489398,48.79408098281431,2567.8166,10.545,11.2,11.275,11.38,11.285,11.285,11.355,11.315,11.28,11.335,11.31,1801.0983491791064,1887.6616381743863,324.2413482080351,265.44014261195554,272.48886757299977,207.93738635080516,181.41192136582285,55.8333214019557,24.114059077256616,6.677739436778754,1.6694348591946886,-483.24709667595016,1712.6133657776477,10296.581249999996,29.234103750492693,4737.728619358334,True,False,260.0,0.5029166666666667,0.4970833333333333,5105849.08036454,2538032.48036454,659.8884448947804,0.2569842584921292,21.45,19.39377777777778,2.37,0.701223388305847,1.661899430284857,75.71493393928036,4545.035382,88.45628486005052,5028.574208238298,-109.59702424206716,6851.076327820359,-1712.905095339995,5512.113034476595
2025-05-29,143.07981796527082,3433.9156311665,50.708333333333336,3.62,2.84,3.23,2.026,2.65,2.338,210.0,230.0,0.8874191524990721,0.395166152381517,2.27,5983.042586816352,200.0,682.8375991327034,6.721402646502836,18.344317580340267,74.93427977315689,210.0,230,215,225,215,205,200,205.0,210,210,200,21.4,9.32,8.59,8.43,8.38,8.21,8.44,8.39,8.3,8.07,6.85,11.875,11.625,10.625,10.875,12.3125,10.4375,6.8125,9.4375,14.875,741.5,584.0,431.0,369.0,292.0,237.0,207.0,195.0,155.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476,3.328,2.844,2.428,2.219,1.141,1.022,0.589,0.154,0.029,0.011,3.805,3.35,3.18,2.842,2.684,2.422,1.982,1.511,1.151,0.991,625.7296365985808,737.4670717054702,127.26893858674708,96.87635623767316,74.0819194758677,70.28284668223345,68.38331028541633,64.5842374917821,58.88562830133073,53.187019110879376,51.28748271406226,2557.9795,10.925,10.97,11.26,11.260000000000002,10.94,11.03,11.29,11.21,10.89,11.19,11.26,2448.1993380335966,2409.821767813017,525.1354995352633,448.32243068622336,409.7312494615855,210.6819989345061,188.70902972047787,108.75696526943392,28.4356072181542,5.354757203418648,2.0311148012967286,-1482.206538818786,2028.034447190043,9133.8609375,29.70370007761392,4701.459738520834,False,True,230.0,0.5070833333333333,0.4929166666666666,5044495.316351685,2486515.8163516847,571.8986377608875,0.2235743631881676,21.4,19.43177777777778,3.23,0.7493427977315689,2.4203772366729672,69.8669517958412,5300.204987683648,88.58711785476275,6785.179758676973,802.1371718606215,8013.845266180933,-2030.8026793645813,8270.154529670297
2025-05-30,142.5049615816761,3420.1190779602266,50.75,2.245,2.355,2.3,2.326,1.9,2.113,220.0,220.0,0.0,0.3810653170840236,0.0,5392.270779326108,210.0,780.4628897261083,1.514283565250094,14.526664159458443,83.95905227529146,220.0,220,205,210,205,205,185,180.0,170,175,180,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,9.6875,10.5,14.5625,9.75,9.75,8.875,14.75,15.0,815.5,696.5,526.0,396.0,334.0,256.0,228.0,169.5,142.0,1637.0,1400.0,1051.0,789.5,664.5,514.0,454.5,323.0,281.5,3.381,2.703,2.069,1.817,1.732,1.426,1.16,0.495,0.153,0.062,0.019,2.935,3.368,3.092,2.889,2.658,2.316,1.888,1.583,1.381,0.862,633.9433936590012,596.652605796707,95.09150904885016,89.38601850591915,87.48418832494217,81.77869778201115,76.07320723908013,70.36771669614913,66.56405633419512,64.66222615321811,60.85856579126411,2550.7787,10.935,11.035,10.955,11.035,10.925,10.795,10.87,10.815,10.645,10.82,10.805,1758.0420465369436,1956.3555585793983,381.8584576132807,335.34887263573273,319.6611157980677,263.1851911824738,214.0917403728398,91.35811334875493,28.237962307796977,11.442834399237992,3.506675057830997,-750.9235337881962,1922.8621853313373,9946.522031250002,29.82352300459469,4686.418166575,False,True,220.0,0.5075,0.4925,5026164.926108374,2475386.2261083745,544.5849697438424,0.2134975369458128,21.2,19.38655555555556,2.3,0.8395905227529146,1.9310582023317036,60.97201955622414,4611.8078896,85.52626673129265,5363.088567832357,-29.18221149375131,7315.490109101605,-1923.2193297754973,6114.3692460647135
2025-05-31,140.99100667867637,3383.784160288233,51.29166666666666,2.83,2.81,2.8200000000000003,2.37,2.83,2.6,245.0,225.0,0.0,0.3678731087777175,0.0,6669.873806468724,210.0,866.0633322030867,7.62609756097561,21.25317073170732,71.12073170731708,245.0,225,215,220,215,210,195,190.0,185,185,180,21.0,11.08,8.46,8.44,8.4,8.32,8.48,8.6,8.57,8.52,8.37,12.5625,11.75,10.1875,10.375,11.875,11.375,10.375,7.875,15.5625,731.0,629.0,453.5,394.5,321.0,302.5,281.0,239.0,184.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429,3.18,2.183,1.527,1.28,1.063,0.913,0.302,0.111,0.034,0.01,3.082,3.628,2.913,2.403,2.376,2.081,1.972,1.534,1.059,0.826,560.6040161374877,507.57390650286055,106.24961251794952,98.52236797118957,90.7951234244296,83.06787887766963,77.27244546759965,73.40882319421966,69.54520092083969,67.61338978414969,67.61338978414969,2563.4635,11.065,10.94,10.9,10.965,10.81,10.76,10.825,10.79,10.64,10.825,10.805,2000.6998153761997,2287.747361703098,400.4744921705832,280.1303479360882,234.81784240877076,195.0088800629088,167.491164155631,55.40233469331935,20.363109771385588,6.237348938982973,1.834514393818521,156.66447208096736,1802.2661545825447,10253.1675,30.14376661403592,4686.118088979168,True,False,245.0,0.5129166666666667,0.4870833333333333,4997816.734362307,2434353.234362307,596.4165424187652,0.2326604386677498,21.0,19.418777777777777,2.8200000000000003,0.7112073170731708,2.0056046341463416,72.8158536585366,5803.810474265638,87.01529658082674,5650.2072116107865,-1019.6665948579376,8475.201170477385,-1805.3273640086609,5496.603948955935
2025-06-01,140.03990534711545,3360.957728330771,51.208333333333336,2.566,2.1,2.333,6.417,4.39,5.403499999999999,255.0,255.0,0.8936777065915148,0.8936777065915148,2.27,5930.813430182588,240.0,967.4053748738812,5.965960090361446,18.045259789156624,75.98878012048193,255.0,255,250,220,235,225,210,210.0,215,215,205,21.1,9.53,8.59,8.55,8.43,8.35,8.6,8.55,8.49,8.4,8.08,12.372983870967742,10.118951612903226,9.568548387096774,9.53225806451613,9.23991935483871,9.627016129032258,9.229032258064516,9.006048387096774,14.877016129032258,731.0,629.0,453.5,394.5,321.0,302.5,281.0,239.0,184.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.507,1.744,2.159,2.189,1.541,1.17,1.045,0.433,0.099,0.038,0.018,2.795,2.441,2.791,2.855,2.422,2.151,1.993,1.799,1.278,1.052,461.0114560320679,498.7992802969915,115.6307422506662,98.28613091306627,92.50459380053296,86.72305668799964,79.01434053795523,75.15998246293303,73.23280342542192,71.30562438791083,69.37844535039972,2540.0656,10.81,10.945,10.985,10.915,11.365,10.685,10.72,10.805,10.655,10.87,10.825,1805.266107909901,1255.8372924590617,396.4420540005011,401.95074395882216,282.9630408590886,214.8389083745189,191.88603354818144,79.50875839843307,18.17867686245929,6.977673947206598,3.305213974992599,309.4573581122288,1721.046456145945,14512.297031249998,30.348492377694555,4646.944179133333,False,True,255.0,0.5120833333333333,0.4879166666666666,4960258.291293735,2420192.6912937346,617.1491362799023,0.2429658258746948,21.1,19.444333333333333,2.333,0.7598878012048194,1.7728182402108437,68.7357374811747,4963.408055308706,83.68848748553368,4657.154504293166,-1273.658925889422,7655.063693425221,-1724.250263242633,4350.900953277625
2025-06-02,278.7596833333333,6690.2324,31.0,2.026,1.83,1.928,4.054,3.54,3.797,295.0,270.0,0.0,0.4436174702578914,0.0,4982.7099078,230.0,771.6735108000001,7.017359339834958,17.52369092273068,75.45894973743435,295.0,270,265,250,250,240,240,235.0,225,235,220,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.6875,11.0,13.1875,12.6875,10.375,8.875,6.625,16.75,941.5,813.0,761.0,578.0,485.5,462.5,367.0,339.5,307.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936,2.05,1.743,1.484,1.451,1.265,0.721,0.282,0.121,0.071,0.008,2.302,2.342,2.366,2.076,2.259,2.13,1.97,1.614,1.515,1.029,258.0717901518638,281.18269673262773,58.932811780948,51.07510354348828,47.1462494247584,44.19960883571101,42.23518177634607,38.30632765761621,36.34190059825127,35.3596870685688,29.466405890474,2576.9556,11.13,11.035,11.535,11.375,11.195,10.965,11.24,11.22,10.85,11.12,11.09,1659.8104003681544,1757.5471698113206,381.0576599171652,324.43463414634147,317.22011734928674,276.5564772204325,157.62626092959042,61.651325356649785,26.453228255867465,15.522142199723882,1.748973768982973,-769.2721445365289,922.3177634606536,11752.280624999998,15.24610714569497,5599.724518800001,True,False,295.0,0.31,0.69,8312760.0,5735804.399999999,1692.0622979999998,0.6566129032258063,19.935,19.46988888888889,1.928,0.7545894973743437,1.4548485509377345,69.72400600150037,4211.036397,84.51297536723918,4979.628389323516,-3.0815184764842343,5904.347519047641,-921.637611247641,5748.220381647032
