x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain
444166.6912489614,6812760.128649618,B_046_055,460.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.84,2.613,0.2709,6.48,42.8,21.28,8.08,170.1,65.2,hard,4.89,1.37,0.08,74.1,0.469,0.84,0.84,0.59,1.18,120,False,-28.689631688825006,122.42599056905009,mineralised_porphyry,potassic_core,high_grade_core,background
444176.6912489614,6812760.128649618,B_047_055,470.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.83,2.970,0.2714,7.02,42.8,21.19,8.07,163.3,62.9,hard,5.19,1.31,0.08,69.4,0.471,0.82,0.84,0.58,1.18,120,False,-28.689631688825006,122.42609297272509,mineralised_porphyry,potassic_core,high_grade_core,background
444186.6912489614,6812760.128649618,B_048_055,480.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.86,2.935,0.2895,7.22,43.7,21.62,7.40,176.2,65.6,hard,5.63,1.43,0.08,64.7,0.486,0.83,0.82,0.56,1.18,115,False,-28.689631688825006,122.42619537640007,mineralised_porphyry,potassic_core,high_grade_core,background
444196.6912489614,6812760.128649618,B_049_055,490.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.90,2.967,0.2819,7.21,40.1,20.88,7.99,172.3,67.0,hard,5.89,1.34,0.08,60.1,0.512,0.82,0.84,0.56,1.18,120,False,-28.689631688825006,122.42629778007507,mineralised_porphyry,potassic_core,high_grade_core,background
444206.6912489614,6812760.128649618,B_050_055,500.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.87,2.999,0.2792,7.28,40.1,21.05,7.65,166.4,66.2,hard,5.54,1.50,0.08,55.7,0.482,0.82,0.83,0.56,1.18,115,False,-28.689631688825006,122.42640018375008,mineralised_porphyry,potassic_core,high_grade_core,background
444216.6912489614,6812760.128649618,B_051_055,510.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.91,2.948,0.2712,7.53,41.2,21.64,8.23,177.2,59.4,hard,6.10,1.50,0.08,51.3,0.510,0.82,0.84,0.55,1.18,115,False,-28.689631688825006,122.4265025874251,mineralised_porphyry,potassic_core,high_grade_core,background
444226.6912489614,6812760.128649618,B_052_055,520.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.89,3.108,0.2726,7.73,41.2,21.81,8.27,173.5,62.5,hard,6.08,1.35,0.08,47.0,0.517,0.81,0.83,0.55,1.18,120,False,-28.689631688825006,122.4266049911001,mineralised_porphyry,potassic_core,high_grade_core,background
444236.6912489614,6812760.128649618,B_053_055,530.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.86,2.924,0.2527,7.42,40.3,22.03,8.50,176.0,63.3,hard,5.84,1.35,0.08,42.7,0.499,0.81,0.84,0.57,1.18,120,False,-28.689631688825006,122.42670739477512,mineralised_porphyry,potassic_core,high_grade_core,background
444246.6912489614,6812760.128649618,B_054_055,540.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.88,2.719,0.2421,6.93,41.2,20.86,7.48,162.7,69.0,hard,5.77,1.37,0.08,38.5,0.481,0.82,0.84,0.55,1.18,130,False,-28.689631688825006,122.42680979845012,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444256.6912489614,6812760.128649618,B_055_055,550.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.90,2.672,0.2396,7.00,43.9,20.69,6.56,153.1,58.7,hard,5.57,1.34,0.08,34.4,0.462,0.82,0.83,0.56,1.18,130,False,-28.689631688825006,122.42691220212512,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444266.6912489614,6812760.128649618,B_056_055,560.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.84,2.368,0.2098,6.04,42.6,22.48,7.17,168.9,57.5,hard,5.57,1.44,0.08,30.4,0.490,0.81,0.84,0.56,1.18,120,False,-28.689631688825006,122.42701460580012,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444276.6912489614,6812760.128649618,B_057_055,570.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.83,2.294,0.1908,6.07,44.0,20.70,7.24,147.3,52.4,medium,4.92,1.36,0.08,26.4,0.450,0.82,0.83,0.57,1.12,125,False,-28.689631688825006,122.42711700947513,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444286.6912489614,6812760.128649618,B_058_055,580.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.80,1.988,0.1797,5.50,42.8,19.68,6.85,134.1,48.2,medium,4.82,1.24,0.08,22.4,0.473,0.82,0.80,0.58,1.07,140,False,-28.689631688825006,122.42721941315013,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444296.6912489614,6812760.128649618,B_059_055,590.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.76,1.648,0.1506,4.68,46.4,18.57,6.47,131.9,50.9,medium,4.01,1.44,0.08,18.4,0.411,0.82,0.81,0.59,1.05,145,False,-28.689631688825006,122.42732181682511,phyllic_volcanics,phyllic_halo,high_grade_core,secondary_fault
444306.6912489614,6812760.128649618,B_060_055,600.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.79,1.392,0.1354,3.93,47.8,18.47,6.13,113.1,37.9,medium,3.92,1.26,0.55,14.5,0.427,0.81,0.80,0.58,0.97,150,False,-28.689631688825006,122.42742422050011,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault
444316.6912489614,6812760.128649618,B_061_055,610.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.71,1.218,0.1118,3.50,47.6,18.33,5.64,112.5,36.4,medium,3.53,1.29,0.98,10.6,0.413,0.80,0.78,0.60,0.93,145,False,-28.689631688825006,122.42752662417512,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault
444326.6912489614,6812760.128649618,B_062_055,620.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.72,0.924,0.0916,2.70,51.2,18.10,5.72,104.5,36.2,medium,3.05,1.40,1.25,6.7,0.377,0.80,0.80,0.58,0.87,160,False,-28.689631688825006,122.42762902785012,fault_breccia_gouge,argillic_fault_damage,stockwork_ore,secondary_fault
444336.6912489614,6812760.128649618,B_063_055,630.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.66,0.806,0.0796,2.39,52.0,18.19,5.61,94.7,29.7,soft,2.49,1.26,1.65,2.8,0.394,0.81,0.78,0.61,0.83,155,False,-28.689631688825006,122.42773143152512,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault
444346.6912489614,6812760.128649618,B_064_055,640.0,100.0,200.0,185.0,RL185-200,ore,transition,2.65,0.873,0.0796,2.59,57.9,16.56,4.33,69.2,18.0,soft,2.93,1.42,2.59,1.2,0.427,0.80,0.65,0.56,0.78,165,True,-28.689631688825006,122.42783383520012,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault
444356.6912489614,6812760.128649618,B_065_055,650.0,100.0,200.0,185.0,RL185-200,ore,transition,2.59,0.707,0.0601,2.16,56.6,18.45,5.34,83.6,23.3,soft,2.36,1.10,2.77,5.2,0.402,0.80,0.64,0.60,0.82,155,True,-28.689631688825006,122.42793623887512,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault
444366.6912489614,6812760.128649618,B_066_055,660.0,100.0,200.0,185.0,RL185-200,waste,transition,2.69,0.091,0.0105,0.66,52.8,19.64,5.69,101.1,28.2,soft,1.55,0.88,2.51,9.2,0.316,0.80,0.60,0.62,0.92,145,True,-28.689631688825006,122.42803864255012,late_mafic_dyke,barren_intrusive,late_barren_intrusion,secondary_fault
444376.6912489614,6812760.128649618,B_067_055,670.0,100.0,200.0,185.0,RL185-200,waste,transition,2.66,0.079,0.0015,0.28,47.9,19.05,5.93,111.6,42.2,medium,1.30,0.68,2.07,13.2,0.324,0.81,0.61,0.65,0.98,140,True,-28.689631688825006,122.42814104622514,late_mafic_dyke,barren_intrusive,late_barren_intrusion,secondary_fault
444386.6912489614,6812760.128649618,B_068_055,680.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.80,0.400,0.0415,1.33,45.8,19.90,6.50,122.2,48.9,medium,1.52,0.83,0.73,17.3,0.277,0.84,0.77,0.66,1.03,135,False,-28.689631688825006,122.42824344990014,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444396.6912489614,6812760.128649618,B_069_055,690.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.75,0.520,0.0486,1.55,46.1,20.23,6.68,143.2,49.1,medium,1.90,0.85,0.48,21.5,0.287,0.85,0.79,0.66,1.14,135,False,-28.689631688825006,122.42834585357514,propylitic_volcanics,propylitic_halo,stockwork_ore,secondary_fault
444406.6912489614,6812760.128649618,B_070_055,700.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.480,0.0420,1.40,46.3,20.59,7.73,151.5,56.5,hard,1.85,0.75,0.26,25.7,0.303,0.84,0.79,0.68,1.18,125,False,-28.689631688825006,122.42844825725014,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444416.6912489614,6812760.128649618,B_071_055,710.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.381,0.0348,1.15,41.4,21.18,7.80,149.0,63.1,hard,1.87,0.65,0.18,30.0,0.263,0.86,0.78,0.70,1.15,125,False,-28.689631688825006,122.42855066092514,barren_diorite_intrusion,barren_intrusive,low_grade_halo,secondary_fault
444426.6912489614,6812760.128649618,B_072_055,720.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.364,0.0289,1.09,42.6,21.04,7.30,142.4,59.5,hard,1.30,0.39,0.18,34.3,0.244,0.86,0.79,0.71,1.18,130,False,-28.689631688825006,122.42865306460014,barren_diorite_intrusion,barren_intrusive,low_grade_halo,secondary_fault
444436.6912489614,6812760.128649618,B_073_055,730.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.268,0.0219,0.82,43.0,21.11,7.47,144.3,58.9,hard,1.19,0.58,0.18,38.8,0.251,0.86,0.78,0.71,1.18,130,False,-28.689631688825006,122.42875546827514,barren_diorite_intrusion,barren_intrusive,low_grade_halo,intrusion_contact
444446.6912489614,6812760.128649618,B_074_055,740.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.217,0.0174,0.69,41.5,21.87,8.84,172.9,61.5,hard,1.31,0.65,0.38,43.3,0.266,0.85,0.77,0.70,1.18,110,False,-28.689631688825006,122.42885787195014,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444456.6912489614,6812760.128649618,B_075_055,750.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.206,0.0142,0.66,41.8,22.00,8.57,163.1,61.8,hard,1.17,0.53,0.08,48.0,0.251,0.86,0.76,0.71,1.18,115,False,-28.689631688825006,122.42896027562514,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444466.6912489614,6812760.128649618,B_076_055,760.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.79,0.178,0.0121,0.59,39.1,21.55,7.88,144.7,61.9,hard,0.95,0.39,0.44,47.7,0.240,0.87,0.78,0.72,1.17,120,False,-28.689631688825006,122.42906267930016,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444476.6912489614,6812760.128649618,B_077_055,770.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.159,0.0105,0.53,41.4,21.60,7.42,156.9,61.1,hard,0.89,0.61,0.59,45.3,0.242,0.87,0.77,0.72,1.18,125,False,-28.689631688825006,122.42916508297516,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444486.6912489614,6812760.128649618,B_078_055,780.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.170,0.0104,0.55,43.5,20.88,8.24,145.5,67.2,hard,0.77,0.77,0.84,42.8,0.225,0.87,0.77,0.72,1.18,125,False,-28.689631688825006,122.42926748665016,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444496.6912489614,6812760.128649618,B_079_055,790.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.70,0.160,0.0103,0.51,42.2,21.91,7.46,138.4,65.0,hard,0.71,0.43,1.09,40.3,0.258,0.85,0.77,0.72,1.16,125,False,-28.689631688825006,122.42936989032516,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444506.6912489614,6812760.128649618,B_080_055,800.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.170,0.0105,0.51,41.6,21.96,7.13,140.4,61.5,hard,0.75,0.64,1.24,37.7,0.264,0.87,0.78,0.72,1.18,125,False,-28.689631688825006,122.42947229400016,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444516.6912489614,6812760.128649618,B_081_055,810.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.164,0.0114,0.50,41.9,20.07,7.92,148.9,56.0,hard,0.88,0.65,1.29,35.1,0.246,0.86,0.78,0.69,1.18,120,False,-28.689631688825006,122.42957469767516,barren_diorite_intrusion,barren_intrusive,waste,main_fault
444526.6912489614,6812760.128649618,B_082_055,820.0,100.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.172,0.0131,0.55,44.4,21.40,7.41,135.1,58.3,hard,1.13,0.51,1.72,32.5,0.271,0.85,0.79,0.68,1.12,130,False,-28.689631688825006,122.42967710135017,barren_diorite_intrusion,barren_intrusive,waste,main_fault
444536.6912489614,6812760.128649618,B_083_055,830.0,100.0,200.0,185.0,RL185-200,waste,transition,2.63,0.193,0.0108,0.55,51.0,19.52,6.03,90.3,45.7,medium,0.81,0.70,2.99,29.8,0.280,0.84,0.68,0.67,0.92,150,False,-28.689631688825006,122.42977950502517,barren_diorite_intrusion,barren_intrusive,waste,main_fault
444546.6912489614,6812760.128649618,B_084_055,840.0,100.0,200.0,185.0,RL185-200,waste,transition,2.62,0.197,0.0115,0.58,52.0,18.99,6.40,79.6,38.2,medium,0.96,0.44,3.08,27.0,0.300,0.83,0.66,0.65,0.83,150,True,-28.689631688825006,122.42988190870015,propylitic_volcanics,propylitic_halo,waste,main_fault
443776.6912489614,6812770.128649618,B_007_056,70.0,110.0,200.0,185.0,RL185-200,ore,transition,2.66,0.825,0.0484,2.14,52.8,18.77,6.56,111.5,50.8,medium,1.51,0.52,2.82,187.3,0.329,0.86,0.71,0.65,1.02,140,False,-28.68954185770751,122.421996825725,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443786.6912489614,6812770.128649618,B_008_056,80.0,110.0,200.0,185.0,RL185-200,ore,transition,2.64,0.880,0.0547,2.29,49.6,18.50,6.35,107.0,57.2,hard,2.07,0.35,2.82,177.4,0.366,0.85,0.72,0.63,0.98,150,False,-28.68954185770751,122.42209922940002,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443796.6912489614,6812770.128649618,B_009_056,90.0,110.0,200.0,185.0,RL185-200,ore,transition,2.62,0.944,0.0601,2.45,50.9,19.07,5.66,118.1,51.3,medium,1.65,0.44,3.07,167.5,0.350,0.84,0.72,0.65,1.01,145,True,-28.68954185770751,122.42220163307502,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443806.6912489614,6812770.128649618,B_010_056,100.0,110.0,200.0,185.0,RL185-200,ore,transition,2.65,1.079,0.0661,2.72,49.0,18.18,6.48,103.6,53.2,medium,1.94,0.35,2.69,157.5,0.354,0.85,0.71,0.66,1.02,150,True,-28.68954185770751,122.42230403675002,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443816.6912489614,6812770.128649618,B_011_056,110.0,110.0,200.0,185.0,RL185-200,ore,transition,2.66,1.123,0.0697,2.87,50.2,18.66,5.89,114.4,56.4,hard,2.21,0.64,2.57,147.6,0.352,0.84,0.72,0.62,1.05,135,True,-28.68954185770751,122.42240644042502,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443826.6912489614,6812770.128649618,B_012_056,120.0,110.0,200.0,185.0,RL185-200,ore,transition,2.70,1.326,0.0830,3.08,51.0,19.58,6.27,104.3,60.7,hard,2.84,0.57,2.33,137.7,0.395,0.84,0.73,0.62,0.95,140,True,-28.68954185770751,122.42250884410002,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443836.6912489614,6812770.128649618,B_013_056,130.0,110.0,200.0,185.0,RL185-200,ore,transition,2.68,1.473,0.0907,3.51,50.7,18.80,6.65,123.3,54.9,hard,2.71,0.56,2.77,127.8,0.384,0.83,0.73,0.62,1.05,130,True,-28.68954185770751,122.42261124777502,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443846.6912489614,6812770.128649618,B_014_056,140.0,110.0,200.0,185.0,RL185-200,ore,transition,2.71,1.648,0.1018,3.93,48.6,19.00,6.45,109.9,59.8,hard,2.84,0.62,2.31,117.9,0.378,0.85,0.70,0.62,1.01,130,True,-28.68954185770751,122.42271365145002,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443856.6912489614,6812770.128649618,B_015_056,150.0,110.0,200.0,185.0,RL185-200,ore,transition,2.68,1.695,0.1151,4.11,47.0,19.44,6.17,128.7,56.7,hard,2.98,0.62,2.35,108.0,0.393,0.84,0.71,0.61,1.03,130,True,-28.68954185770751,122.42281605512504,propylitic_volcanics,propylitic_halo,high_grade_core,background
443866.6912489614,6812770.128649618,B_016_056,160.0,110.0,200.0,185.0,RL185-200,ore,transition,2.69,1.840,0.1286,4.33,49.2,19.19,6.20,120.6,53.0,medium,3.30,0.64,2.38,98.0,0.412,0.82,0.71,0.60,1.03,140,True,-28.68954185770751,122.42291845880004,propylitic_volcanics,propylitic_halo,high_grade_core,background
443876.6912489614,6812770.128649618,B_017_056,170.0,110.0,200.0,185.0,RL185-200,ore,transition,2.72,1.880,0.1383,4.53,47.2,19.36,6.71,127.1,52.1,medium,3.86,0.64,2.13,88.1,0.438,0.83,0.71,0.59,1.04,135,True,-28.68954185770751,122.42302086247504,mineralised_porphyry,potassic_core,high_grade_core,background
443886.6912489614,6812770.128649618,B_018_056,180.0,110.0,200.0,185.0,RL185-200,ore,transition,2.71,2.176,0.1438,5.06,48.7,18.77,7.84,138.9,58.5,hard,4.26,0.65,2.16,78.2,0.450,0.83,0.72,0.57,1.11,135,True,-28.68954185770751,122.42312326615004,mineralised_porphyry,potassic_core,high_grade_core,background
443896.6912489614,6812770.128649618,B_019_056,190.0,110.0,200.0,185.0,RL185-200,ore,transition,2.72,2.333,0.1640,5.63,46.8,20.32,6.98,138.8,50.1,medium,4.38,0.61,1.97,68.3,0.452,0.82,0.73,0.57,1.15,130,True,-28.68954185770751,122.42322566982504,mineralised_porphyry,potassic_core,high_grade_core,background
443906.6912489614,6812770.128649618,B_020_056,200.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.59,2.724,0.1130,5.74,52.8,18.26,6.05,81.6,44.2,medium,3.64,0.77,3.69,58.4,0.514,0.85,0.52,0.49,0.84,160,True,-28.68954185770751,122.42332807350004,mineralised_porphyry,potassic_core,high_grade_core,background
443916.6912489614,6812770.128649618,B_021_056,210.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.57,2.743,0.1234,5.75,52.8,18.28,6.41,95.6,43.7,medium,3.59,0.71,3.40,48.5,0.503,0.84,0.54,0.50,0.90,155,True,-28.68954185770751,122.42343047717505,mineralised_porphyry,potassic_core,high_grade_core,background
443926.6912489614,6812770.128649618,B_022_056,220.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.56,2.802,0.1216,6.06,50.0,18.70,5.65,88.6,38.5,medium,3.59,0.82,3.08,38.5,0.479,0.85,0.52,0.50,0.87,160,True,-28.68954185770751,122.42353288085005,mineralised_porphyry,potassic_core,high_grade_core,background
443936.6912489614,6812770.128649618,B_023_056,230.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.59,2.673,0.1306,5.97,50.9,18.48,5.61,87.5,40.1,medium,3.71,0.78,3.27,28.6,0.499,0.84,0.52,0.47,0.82,160,True,-28.68954185770751,122.42363528452503,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443946.6912489614,6812770.128649618,B_024_056,240.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.55,2.395,0.1183,5.42,55.8,18.05,5.38,80.8,28.6,soft,3.34,0.79,4.14,18.7,0.511,0.84,0.50,0.47,0.80,165,True,-28.68954185770751,122.42373768820003,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443956.6912489614,6812770.128649618,B_025_056,250.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.47,2.149,0.1024,4.79,57.1,15.86,5.04,51.5,18.0,soft,3.30,1.03,5.07,8.8,0.554,0.79,0.49,0.47,0.62,180,True,-28.68954185770751,122.42384009187504,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443966.6912489614,6812770.128649618,B_026_056,260.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.50,1.896,0.0991,4.24,61.0,14.86,4.56,40.0,18.0,soft,3.12,1.02,5.08,1.1,0.551,0.82,0.49,0.47,0.58,190,True,-28.68954185770751,122.42394249555004,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443976.6912489614,6812770.128649618,B_027_056,270.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.59,2.095,0.1120,5.06,57.6,15.16,4.65,56.5,20.7,soft,2.98,1.06,4.20,11.0,0.490,0.83,0.49,0.47,0.72,175,True,-28.68954185770751,122.42404489922504,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443986.6912489614,6812770.128649618,B_028_056,280.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.53,2.386,0.1179,5.42,55.9,18.07,6.07,75.3,28.7,soft,3.00,1.10,3.44,21.0,0.469,0.85,0.53,0.51,0.78,165,True,-28.68954185770751,122.42414730290004,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443996.6912489614,6812770.128649618,B_029_056,290.0,110.0,200.0,185.0,RL185-200,ore,oxide,2.53,2.395,0.1240,5.62,53.2,17.44,5.62,97.5,39.1,medium,3.25,1.23,3.33,30.9,0.493,0.86,0.52,0.50,0.86,160,True,-28.68954185770751,122.42424970657504,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
444006.6912489614,6812770.128649618,B_030_056,300.0,110.0,200.0,185.0,RL185-200,ore,transition,2.74,2.483,0.1798,6.07,50.7,19.84,6.94,131.4,55.0,hard,3.73,1.20,1.16,40.8,0.410,0.84,0.72,0.59,1.09,130,False,-28.68954185770751,122.42435211025006,mineralised_porphyry,potassic_core,high_grade_core,background
444016.6912489614,6812770.128649618,B_031_056,310.0,110.0,200.0,185.0,RL185-200,ore,transition,2.72,2.436,0.1821,6.06,46.9,18.90,6.88,134.2,52.3,medium,3.94,1.05,1.35,50.7,0.445,0.83,0.71,0.60,1.06,135,False,-28.68954185770751,122.42445451392506,mineralised_porphyry,potassic_core,high_grade_core,background
444026.6912489614,6812770.128649618,B_032_056,320.0,110.0,200.0,185.0,RL185-200,ore,transition,2.76,1.931,0.1428,4.85,47.0,19.41,7.25,135.8,62.6,hard,3.30,1.09,1.52,60.6,0.422,0.84,0.70,0.63,1.14,120,False,-28.68954185770751,122.42455691760006,mineralised_porphyry,potassic_core,high_grade_core,background
444036.6912489614,6812770.128649618,B_033_056,330.0,110.0,200.0,185.0,RL185-200,ore,transition,2.74,0.705,0.0502,2.18,43.1,21.47,7.56,152.2,59.4,hard,2.44,0.75,1.13,70.5,0.325,0.84,0.65,0.64,1.18,125,False,-28.68954185770751,122.42465932127506,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444046.6912489614,6812770.128649618,B_034_056,340.0,110.0,200.0,185.0,RL185-200,ore,fresh,2.82,0.744,0.0602,2.36,39.6,23.97,7.04,170.8,68.3,hard,2.84,0.80,0.08,80.5,0.325,0.84,0.78,0.66,1.18,110,False,-28.68954185770751,122.42476172495006,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444056.6912489614,6812770.128649618,B_035_056,350.0,110.0,200.0,185.0,RL185-200,ore,fresh,2.86,1.855,0.1626,4.61,40.0,22.26,7.83,168.3,67.3,hard,4.13,0.93,0.33,90.4,0.390,0.83,0.82,0.61,1.18,120,False,-28.68954185770751,122.42486412862506,mineralised_porphyry,potassic_core,high_grade_core,background
444066.6912489614,6812770.128649618,B_036_056,360.0,110.0,200.0,185.0,RL185-200,ore,fresh,2.84,2.226,0.2002,5.47,43.5,20.68,7.18,158.6,60.9,hard,4.33,1.23,0.11,100.3,0.425,0.84,0.84,0.61,1.18,120,False,-28.68954185770751,122.42496653230008,mineralised_porphyry,potassic_core,high_grade_core,background
444076.6912489614,6812770.128649618,B_037_056,370.0,110.0,200.0,185.0,RL185-200,ore,fresh,2.80,2.184,0.2008,5.39,42.4,21.15,7.04,147.0,67.6,hard,4.08,1.26,0.10,110.2,0.397,0.84,0.86,0.61,1.15,135,False,-28.68954185770751,122.42506893597508,mineralised_porphyry,potassic_core,high_grade_core,background
