particle_id,column_id,layer,pre_x,pre_y,pre_z,pre_volume_m3,pre_cell_area_m2,z_fraction_from_floor,depth_fraction_from_top,pre_floor_z_m,pre_top_z_m,nearest_hole_id,nearest_hole_distance_m,lithology,mineral_domain,structure_domain,digability,coarse_risk,dx_m,dy_m,horizontal_displacement_m,throw_model_m,direction_x,direction_y,nearest_hole_index,nearest_hole_id_model,model_burden_m,model_spacing_m,model_energy_density_mj_m3,model_firing_time_ms,model_front_relief_norm,model_depth_fraction_from_top,model_back_relief_norm,model_row_throw_factor,model_face_factor,model_toe_factor,model_face_row_throw_multiplier,model_face_row_vertical_damping,model_lateral_spread_multiplier,model_depth_factor,model_vertical_heave_m,post_x,post_y,post_volume_m3,topo_i,topo_j,post_z,post_floor_z_m,post_surface_z_m,post_muckpile_height_m
2879,360,7,363468.942738142,6591724.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-016,3.730359879444892,propylitic_volcanics,waste,background,hard,bad,7.218961361908604,0.9204809228974893,7.277409448021152,7.362936211605061,0.9783230688946871,0.20708445829777086,15,5-H-016,7.000000000000002,8.000000000000002,1.7900000000000003,650.3367648770951,0.3658695408797935,0.1875,0.6341304591202065,0.84449710111382,0.3036305881516495,0.0400800265017407,1.2331998808798,0.9905077728245114,1.0097356176158858,0.9906036267830111,1.715071555754769,363476.1616995039,6591725.479452075,9.15,13,11,193.79242353455317,185.0,196.83919725920856,11.839197259208555
2880,360,8,363468.942738142,6591724.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-016,3.730359879444892,propylitic_volcanics,waste,background,hard,bad,7.145400320318868,1.8152618619239165,7.372375557781119,7.2722467735095035,0.978100114309764,0.20813497156226965,15,5-H-016,7.000000000000002,8.000000000000002,1.7900000000000003,650.3367648770951,0.3658695408797935,0.0625,0.6341304591202065,0.84449710111382,0.3036305881516495,0.002333657639698224,1.2137442500927373,0.9994473155234848,1.000566855873349,0.9940855750478504,1.7515268092199534,363476.0881384623,6591726.374233015,9.15,13,12,195.10284906161985,185.0,196.63365464001382,11.633654640013809
2881,361,1,363468.942738142,6591726.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-016,3.061285586080386,propylitic_volcanics,waste,background,hard,bad,12.099878076654772,3.8185587150769433,12.688122009596254,11.783286759102367,0.9742079994316505,0.22565188641662484,15,5-H-016,7.0,7.999999999999999,1.79,687.674967151865,0.3658695408797935,0.9375,0.6341304591202065,0.84449710111382,0.3036305881516495,0.9848687366886018,1.7201728234789255,0.7667517064571129,1.2392290190183457,1.1316576477291784,1.231080902243175,363481.0426162186,6591730.377529868,9.15,15,14,186.33181300053397,185.0,195.16149884285682,10.161498842856805
2882,361,2,363468.942738142,6591726.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-016,3.061285586080386,propylitic_volcanics,waste,background,hard,bad,11.272297621613397,3.2392864385698563,11.728498211677984,11.313036771506502,0.9733342861149538,0.22939129772747102,15,5-H-016,7.0,7.999999999999999,1.79,687.674967151865,0.3658695408797935,0.8125,0.6341304591202065,0.84449710111382,0.3036305881516495,0.8774689157719662,1.6648156772064548,0.7921874056751068,1.2131411223845059,1.1226224937611846,1.2885463466276301,363480.21503576357,6591729.798257591,9.15,15,13,187.45232517590065,185.0,194.12644715921192,9.126447159211935
2883,361,3,363468.942738142,6591726.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-016,3.061285586080386,propylitic_volcanics,waste,background,hard,bad,10.46614867132666,3.38543485654971,11.000065326090322,10.440383759205902,0.9718632218680736,0.23554591480262926,15,5-H-016,7.0,7.999999999999999,1.79,687.674967151865,0.3658695408797935,0.6875,0.6341304591202065,0.84449710111382,0.3036305881516495,0.700306794437507,1.5735009116793754,0.8341450401723078,1.1701076511053252,1.096150437434692,1.374300284375912,363479.4088868133,6591729.944406009,9.15,14,13,189.56601406975233,185.0,195.3706829004259,10.370682900425896
2884,361,4,363468.942738142,6591726.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-016,3.061285586080386,propylitic_volcanics,waste,background,hard,bad,8.633888356305464,3.286978564546863,9.238411997358508,9.427233343041724,0.9701052652484675,0.24268451606396427,15,5-H-016,7.0,7.999999999999999,1.79,687.674967151865,0.3658695408797935,0.5625,0.6341304591202065,0.84449710111382,0.3036305881516495,0.4941770125291821,1.4672553296027653,0.8829631395670967,1.1200378055722084,1.0614493102176152,1.4732624173533027,363477.5766264983,6591729.845949717,9.15,13,13,190.03422957413002,185.0,196.49611242703384,11.49611242703385
2885,361,5,363468.942738142,6591726.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-016,3.061285586080386,propylitic_volcanics,waste,background,hard,bad,8.306089964061691,2.214518937060293,8.59623316422286,8.49351990984781,0.9683763697956417,0.24949390056956222,15,5-H-016,7.0,7.999999999999999,1.79,687.674967151865,0.3658695408797935,0.4375,0.6341304591202065,0.84449710111382,0.3036305881516495,0.29687615478759505,1.3655604445604268,0.9296902684406411,1.072112545189086,1.027537023013904,1.5707409752949482,363477.24882810604,6591728.77349009,9.15,13,13,192.0081513239789,185.0,196.49611242703384,11.49611242703385
2886,361,6,363468.942738142,6591726.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-016,3.061285586080386,propylitic_volcanics,waste,background,hard,bad,7.801842035664203,2.218078933576967,8.111018019030341,7.790349809779207,0.9669613583152334,0.25492299136240854,15,5-H-016,7.0,7.999999999999999,1.79,687.674967151865,0.3658695408797935,0.3125,0.6341304591202065,0.84449710111382,0.3036305881516495,0.13907239614434003,1.2842235701131133,0.9670632259191672,1.033781306749572,1.0021598990788487,1.6541804561740274,363476.74458017765,6591728.777050086,9.15,13,13,192.0573887413349,185.0,196.49611242703384,11.49611242703385
2887,361,7,363468.942738142,6591726.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-016,3.061285586080386,propylitic_volcanics,waste,background,hard,bad,6.84675484801973,2.236571210494906,7.202798256823269,7.394566003899546,0.9660592123978764,0.2583207272775352,15,5-H-016,7.0,7.999999999999999,1.79,687.674967151865,0.3658695408797935,0.1875,0.6341304591202065,0.84449710111382,0.3036305881516495,0.0400800265017407,1.2331998808798,0.9905077728245114,1.0097356176158858,0.9906036267830111,1.7150715557547689,363475.78949299,6591728.795542363,9.15,12,13,194.0590033467505,185.0,196.88296716380447,11.882967163804476
2888,361,8,363468.942738142,6591726.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-016,3.061285586080386,propylitic_volcanics,waste,background,hard,bad,7.263972262321816,2.0575373427147916,7.549751846547445,7.303486980995992,0.9657122935866511,0.2596146490774543,15,5-H-016,7.0,7.999999999999999,1.79,687.674967151865,0.3658695408797935,0.0625,0.6341304591202065,0.84449710111382,0.3036305881516495,0.002333657639698224,1.2137442500927373,0.9994473155234848,1.000566855873349,0.9940855750478504,1.751526809219953,363476.2067104043,6591728.616508495,9.15,13,13,194.41155697269957,185.0,196.49611242703384,11.49611242703385
2889,362,1,363468.942738142,6591728.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-016,3.581529568342966,propylitic_volcanics,waste,background,hard,bad,11.561689319770158,2.2487050763212046,11.778341752859784,11.631744337055288,0.9642023022418639,0.26516772117188314,15,5-H-016,7.000000000000001,8.0,1.7899999999999998,712.4633038496377,0.3658695408797935,0.9375,0.6341304591202065,0.84449710111382,0.3036305881516495,0.9848687366886018,1.7201728234789255,0.7667517064571129,1.2392290190183457,1.1316576477291784,1.231080902243175,363480.50442746177,6591730.807676229,9.15,15,14,186.3177232839398,185.0,195.16149884285682,10.161498842856805
2890,362,2,363468.942738142,6591728.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-016,3.581529568342966,propylitic_volcanics,waste,background,hard,bad,11.238392721612753,1.8367439041925484,11.387497492196738,11.167542137614356,0.9629941748299949,0.2695222054738664,15,5-H-016,7.000000000000001,8.0,1.7899999999999998,712.4633038496377,0.3658695408797935,0.8125,0.6341304591202065,0.84449710111382,0.3036305881516495,0.8774689157719662,1.6648156772064548,0.7921874056751068,1.2131411223845059,1.1226224937611846,1.2885463466276301,363480.1811308636,6591730.395715057,9.15,15,14,186.64849089320407,185.0,195.16149884285682,10.161498842856805
2891,362,3,363468.942738142,6591728.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-016,3.581529568342966,propylitic_volcanics,waste,background,hard,bad,10.012366240683516,2.3833846613614327,10.292132926735444,10.306112135819596,0.960961286617349,0.2766828610932184,15,5-H-016,7.000000000000001,8.0,1.7899999999999998,712.4633038496377,0.3658695408797935,0.6875,0.6341304591202065,0.84449710111382,0.3036305881516495,0.700306794437507,1.5735009116793754,0.8341450401723078,1.1701076511053252,1.096150437434692,1.374300284375912,363478.95510438265,6591730.942355814,9.15,14,14,189.07707267968664,185.0,195.95868280433766,10.958682804337645
2892,362,4,363468.942738142,6591728.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-016,3.581529568342966,propylitic_volcanics,waste,background,hard,bad,8.445744684874196,3.0437738754845816,8.977480865318686,9.305991638310747,0.9585340165981499,0.2849781378004593,15,5-H-016,7.000000000000001,8.0,1.7899999999999998,712.4633038496377,0.3658695408797935,0.5625,0.6341304591202065,0.84449710111382,0.3036305881516495,0.4941770125291821,1.4672553296027653,0.8829631395670967,1.1200378055722084,1.0614493102176152,1.4732624173533027,363477.3884828269,6591731.602745028,9.15,13,14,189.70143144855228,185.0,196.49783259061186,11.497832590611875
2893,362,5,363468.942738142,6591728.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-016,3.581529568342966,propylitic_volcanics,waste,background,hard,bad,8.480953189868327,2.596503671258555,8.869520749375182,8.384286501109017,0.9561491528661512,0.29288017596508886,15,5-H-016,7.000000000000001,8.0,1.7899999999999998,712.4633038496377,0.3658695408797935,0.4375,0.6341304591202065,0.84449710111382,0.3036305881516495,0.29687615478759505,1.3655604445604268,0.9296902684406411,1.072112545189086,1.027537023013904,1.5707409752949482,363477.4236913319,6591731.155474824,9.15,13,14,191.20611159039657,185.0,196.49783259061186,11.497832590611875
2894,362,6,363468.942738142,6591728.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-016,3.581529568342966,propylitic_volcanics,waste,background,hard,bad,7.689934768527852,1.9951931719432392,7.944551122472713,7.6901597267485995,0.9541989961983743,0.2991726519152691,15,5-H-016,7.000000000000001,8.0,1.7899999999999998,712.4633038496377,0.3658695408797935,0.3125,0.6341304591202065,0.84449710111382,0.3036305881516495,0.13907239614434003,1.2842235701131133,0.9670632259191672,1.033781306749572,1.0021598990788487,1.6541804561740274,363476.6326729105,6591730.554164325,9.15,13,14,192.51836041210203,185.0,196.49783259061186,11.497832590611875
2895,362,7,363468.942738142,6591728.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-016,3.581529568342966,propylitic_volcanics,waste,background,hard,bad,7.182552315678506,1.7701190251504337,7.397457612630044,7.299466014810993,0.9529564969499861,0.3031071014028065,15,5-H-016,7.000000000000001,8.0,1.7899999999999998,712.4633038496377,0.3658695408797935,0.1875,0.6341304591202065,0.84449710111382,0.3036305881516495,0.0400800265017407,1.2331998808798,0.9905077728245114,1.0097356176158858,0.9906036267830111,1.7150715557547689,363476.1252904577,6591730.329090178,9.15,13,14,193.32428286648724,185.0,196.49783259061186,11.497832590611875
2896,362,8,363468.942738142,6591728.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-016,3.581529568342966,propylitic_volcanics,waste,background,hard,bad,7.032755672672588,1.3337060124213969,7.15810198859149,7.209558340446322,0.9524788701554602,0.3046046649468421,15,5-H-016,7.000000000000001,8.0,1.7899999999999998,712.4633038496377,0.3658695408797935,0.0625,0.6341304591202065,0.84449710111382,0.3036305881516495,0.002333657639698224,1.2137442500927373,0.9994473155234848,1.000566855873349,0.9940855750478504,1.751526809219953,363475.9754938147,6591729.892677165,9.15,12,13,195.5251577940577,185.0,196.88296716380447,11.882967163804476
2897,363,1,363468.942738142,6591730.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-022,4.291315531278657,propylitic_volcanics,stockwork_ore,background,hard,bad,11.556109046017847,2.9225273010043256,11.919933813095236,11.44338147207539,0.9887761019415763,0.1494048868987275,21,5-H-022,7.0,8.0,1.79,747.4334922538557,0.3658695408797935,0.9375,0.6341304591202065,0.84449710111382,0.3036305881516495,0.9848687366886018,1.7201728234789255,0.7667517064571129,1.2392290190183457,1.1316576477291784,1.231080902243175,363480.498847188,6591733.481498454,9.15,15,15,187.13929293453654,185.0,197.13141035706278,12.131410357062776
2898,363,2,363468.942738142,6591730.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-022,4.291315531278657,propylitic_volcanics,stockwork_ore,background,hard,bad,11.095006699815208,1.7430285750281178,11.231087315229496,10.986696499086738,0.9883938274483364,0.15191327085553852,21,5-H-022,7.0,8.0,1.79,747.4334922538557,0.3658695408797935,0.8125,0.6341304591202065,0.84449710111382,0.3036305881516495,0.8774689157719662,1.6648156772064548,0.7921874056751068,1.2131411223845059,1.1226224937611846,1.2885463466276301,363480.0377448418,6591732.301999727,9.15,15,15,187.97859164912674,185.0,197.13141035706278,12.131410357062776
2899,363,3,363468.942738142,6591730.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-022,4.291315531278657,propylitic_volcanics,stockwork_ore,background,hard,bad,10.3863388987913,1.3344610802525474,10.471715336813451,10.139216376038949,0.9877496312363192,0.15604699930634833,21,5-H-022,7.0,8.0,1.79,747.4334922538557,0.3658695408797935,0.6875,0.6341304591202065,0.84449710111382,0.3036305881516495,0.700306794437507,1.5735009116793754,0.8341450401723078,1.1701076511053252,1.096150437434692,1.374300284375912,363479.3290770408,6591731.893432233,9.15,14,14,189.2305211195891,185.0,195.95868280433766,10.958682804337645
2900,363,4,363468.942738142,6591730.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-022,4.291315531278657,propylitic_volcanics,stockwork_ore,background,hard,bad,9.073411277959451,2.8526378656835236,9.51127410033657,9.155291692053591,0.9869788429543739,0.16085012763577652,21,5-H-022,7.0,8.0,1.79,747.4334922538557,0.3658695408797935,0.5625,0.6341304591202065,0.84449710111382,0.3036305881516495,0.4941770125291821,1.4672553296027653,0.8829631395670967,1.1200378055722084,1.0614493102176152,1.4732624173533027,363478.01614941994,6591733.411609018,9.15,14,15,190.0671081992732,185.0,196.68430577633336,11.684305776333359
2901,363,5,363468.942738142,6591730.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-022,4.291315531278657,propylitic_volcanics,stockwork_ore,background,hard,bad,7.902824673687998,0.7825583642992567,7.941475644777017,8.248512520835911,0.9862197416973264,0.1654406875180913,21,5-H-022,7.0,8.0,1.79,747.4334922538557,0.3658695408797935,0.4375,0.6341304591202065,0.84449710111382,0.3036305881516495,0.29687615478759505,1.3655604445604268,0.9296902684406411,1.072112545189086,1.027537023013904,1.5707409752949482,363476.84556281567,6591731.3415295165,9.15,13,14,191.75194988100603,185.0,196.49783259061186,11.497832590611875
2902,363,6,363468.942738142,6591730.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-022,4.291315531278657,propylitic_volcanics,stockwork_ore,background,hard,bad,7.2458397401079395,0.22856440696635674,7.2494437874542745,7.565626339811203,0.9855976528459548,0.16910726390236702,21,5-H-022,7.0,8.0,1.79,747.4334922538557,0.3658695408797935,0.3125,0.6341304591202065,0.84449710111382,0.3036305881516495,0.13907239614434003,1.2842235701131133,0.9670632259191672,1.033781306749572,1.0021598990788487,1.6541804561740274,363476.1885778821,6591730.787535559,9.15,13,14,192.71517497649717,185.0,196.49783259061186,11.497832590611875
2903,363,7,363468.942738142,6591730.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-022,4.291315531278657,propylitic_volcanics,stockwork_ore,background,hard,bad,6.9544473059170775,1.9613211129642343,7.225726111536235,7.181259468008463,0.9852006508901391,0.17140501009493878,21,5-H-022,7.0,8.0,1.79,747.4334922538557,0.3658695408797935,0.1875,0.6341304591202065,0.84449710111382,0.3036305881516495,0.0400800265017407,1.2331998808798,0.9905077728245114,1.0097356176158858,0.9906036267830111,1.7150715557547689,363475.8971854479,6591732.520292265,9.15,12,15,193.80580729795946,185.0,196.3257015568467,11.32570155684671
2904,363,8,363468.942738142,6591730.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-022,4.291315531278657,propylitic_volcanics,stockwork_ore,background,hard,bad,6.625191974635691,0.7724021242620372,6.670065497605078,7.0928077461334835,0.9850479030143378,0.17228066858198493,21,5-H-022,7.0,8.0,1.79,747.4334922538557,0.3658695408797935,0.0625,0.6341304591202065,0.84449710111382,0.3036305881516495,0.002333657639698224,1.2137442500927373,0.9994473155234848,1.000566855873349,0.9940855750478504,1.751526809219953,363475.5679301166,6591731.331373277,9.15,12,14,195.9380799042192,185.0,196.6851295594365,11.685129559436492
2905,364,1,363468.942738142,6591732.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-022,2.5034523362637384,propylitic_volcanics,stockwork_ore,background,hard,bad,11.650910936467708,1.604223318733612,11.760835774122159,11.73312224626673,0.9865952118147694,0.16318666619601732,21,5-H-022,6.999999999999998,7.999999999999998,1.7899999999999996,771.6401637810293,0.3658695408797935,0.9375,0.6341304591202065,0.84449710111382,0.3036305881516495,0.9848687366886018,1.7201728234789255,0.7667517064571129,1.2392290190183457,1.1316576477291784,1.2310809022431746,363480.59364907845,6591734.163194471,9.15,15,16,186.2394367204558,185.0,197.0991900808872,12.099190080887224
2906,364,2,363468.942738142,6591732.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-022,2.5034523362637384,propylitic_volcanics,stockwork_ore,background,hard,bad,11.160535924538209,1.7327014879987044,11.294238202261402,11.264874235031195,0.9861390261668774,0.16592112906632073,21,5-H-022,6.999999999999998,7.999999999999998,1.7899999999999996,771.6401637810293,0.3658695408797935,0.8125,0.6341304591202065,0.84449710111382,0.3036305881516495,0.8774689157719662,1.6648156772064548,0.7921874056751068,1.2131411223845059,1.1226224937611846,1.2885463466276297,363480.1032740665,6591734.2916726405,9.15,15,16,186.70559908305918,185.0,197.0991900808872,12.099190080887224
